timestamp,band,millis,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,sysCal,gyroCal,accelCal,magCal,label
2026-03-01T21:05:25.470Z,FOOT,486743,-0.521,-0.100,-0.080,0.844,0.180,-0.070,0.310,0.214,0.802,-0.155,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.470Z,ARM,335724,0.986,-0.162,0.031,-0.037,-0.890,3.490,-2.390,-0.411,0.289,0.434,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.496Z,FOOT,486763,-0.517,-0.109,-0.083,0.845,-0.050,0.050,0.230,0.216,0.969,-0.254,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.496Z,ARM,335744,0.985,-0.167,0.034,-0.032,-0.820,3.290,-2.640,-0.451,0.296,0.572,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.497Z,ARM,335764,0.984,-0.170,0.039,-0.026,-1.170,2.280,-3.200,-0.394,0.298,0.707,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.522Z,FOOT,486783,-0.513,-0.119,-0.087,0.846,0.050,-0.210,0.310,0.240,1.146,-0.362,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.523Z,FOOT,486803,-0.509,-0.130,-0.092,0.846,0.170,-0.210,0.330,0.195,1.337,-0.386,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.524Z,ARM,335784,0.984,-0.172,0.041,-0.022,-1.200,1.170,-3.220,-0.312,0.338,0.748,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.550Z,FOOT,486823,-0.503,-0.143,-0.099,0.847,0.350,-0.180,0.420,0.221,1.571,-0.508,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.551Z,ARM,335804,0.984,-0.174,0.045,-0.014,-1.780,0.150,-3.870,-0.275,0.427,0.566,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.551Z,ARM,335824,0.983,-0.177,0.050,-0.010,-3.490,-1.330,-5.090,-0.301,0.661,0.180,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.577Z,FOOT,486843,-0.495,-0.157,-0.105,0.848,0.350,0.180,0.630,0.305,1.736,-0.795,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.578Z,FOOT,486863,-0.484,-0.173,-0.113,0.850,-0.210,-0.250,0.280,0.328,1.824,-0.960,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.584Z,ARM,335844,0.982,-0.180,0.058,-0.011,-5.220,-1.320,-5.390,-0.407,1.107,-0.363,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.604Z,FOOT,486883,-0.473,-0.188,-0.121,0.852,-0.300,-0.160,0.410,0.302,1.841,-1.091,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.604Z,FOOT,486903,-0.461,-0.203,-0.129,0.854,0.080,-0.340,0.530,0.211,1.839,-1.071,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.610Z,ARM,335864,0.980,-0.184,0.068,-0.015,-7.230,-0.120,-4.500,-0.470,1.622,-0.678,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.611Z,ARM,335884,0.978,-0.188,0.084,-0.025,-9.320,-1.310,-2.870,-0.418,2.239,-0.861,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.637Z,FOOT,486923,-0.450,-0.218,-0.138,0.855,0.060,0.460,-0.750,0.100,1.885,-0.965,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.657Z,ARM,335904,0.975,-0.193,0.105,-0.038,-9.790,-6.640,-0.350,-0.781,2.929,-1.114,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.682Z,FOOT,486943,-0.439,-0.233,-0.147,0.856,0.690,-2.010,-3.560,0.275,1.810,-1.068,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.683Z,FOOT,486963,-0.425,-0.245,-0.152,0.858,3.340,-2.660,-2.750,0.427,1.360,-1.356,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.684Z,ARM,335924,0.969,-0.202,0.132,-0.054,-9.850,-9.230,1.720,-1.722,3.310,-1.764,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.684Z,ARM,335944,0.959,-0.221,0.161,-0.076,-11.070,-12.720,5.710,-2.052,3.447,-2.114,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.710Z,FOOT,486983,-0.414,-0.253,-0.157,0.860,-0.400,-0.420,-0.720,0.232,0.945,-0.902,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.711Z,ARM,335964,0.946,-0.242,0.190,-0.105,-11.490,-26.210,13.900,-2.100,3.423,-3.416,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.736Z,FOOT,487003,-0.409,-0.259,-0.160,0.860,-2.980,2.780,0.100,0.084,0.608,-0.272,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.737Z,FOOT,487023,-0.405,-0.263,-0.159,0.861,-4.510,3.090,0.730,0.346,0.313,-0.081,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.737Z,ARM,335984,0.930,-0.265,0.212,-0.144,-13.180,-28.470,13.760,-2.351,3.132,-5.284,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.738Z,ARM,336004,0.906,-0.295,0.230,-0.195,-11.650,-21.350,16.200,-3.100,3.179,-5.498,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.764Z,FOOT,487043,-0.405,-0.265,-0.153,0.862,-2.810,1.540,1.690,0.647,-0.245,0.160,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.771Z,ARM,336024,0.875,-0.342,0.246,-0.238,-6.340,-11.700,16.960,-6.718,1.125,-3.371,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.789Z,FOOT,487063,-0.410,-0.263,-0.143,0.862,-0.800,-1.450,2.750,0.689,-0.788,0.910,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.790Z,FOOT,487083,-0.424,-0.257,-0.130,0.858,-0.760,-1.150,5.140,0.439,-1.329,2.015,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.797Z,ARM,336044,0.842,-0.405,0.265,-0.237,-2.700,-14.710,14.000,-7.912,0.656,0.151,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.798Z,ARM,336064,0.811,-0.461,0.306,-0.189,6.020,-21.910,14.300,-8.688,1.429,3.186,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.817Z,FOOT,487103,-0.450,-0.248,-0.114,0.851,-1.110,-0.810,9.370,0.100,-1.785,3.159,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.825Z,ARM,336084,0.770,-0.516,0.343,-0.150,8.410,-15.020,12.000,-7.880,1.508,0.624,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.844Z,FOOT,487123,-0.483,-0.231,-0.097,0.839,2.250,-2.550,4.290,-0.351,-2.557,3.810,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.845Z,FOOT,487143,-0.517,-0.210,-0.080,0.826,-1.280,-0.600,5.610,-0.587,-2.632,3.751,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.852Z,ARM,336104,0.725,-0.569,0.365,-0.131,8.350,-12.560,12.400,-7.370,1.489,-0.556,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.853Z,ARM,336124,0.679,-0.621,0.372,-0.125,6.540,-2.430,11.970,-6.776,0.853,-1.962,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.878Z,FOOT,487163,-0.546,-0.192,-0.066,0.813,-10.640,-2.740,0.680,-0.494,-2.044,3.130,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.897Z,ARM,336144,0.632,-0.670,0.373,-0.116,6.300,-1.020,11.910,-6.800,0.578,-1.736,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.904Z,FOOT,487183,-0.568,-0.186,-0.064,0.799,-30.730,-7.640,-7.820,-0.706,0.072,2.653,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.905Z,FOOT,487203,-0.578,-0.187,-0.070,0.791,-15.830,-4.560,-6.850,-0.387,0.670,0.362,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.924Z,ARM,336164,0.582,-0.715,0.376,-0.098,7.330,-0.170,12.560,-7.747,-0.091,-0.012,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.926Z,ARM,336184,0.526,-0.757,0.382,-0.066,8.220,-0.930,15.400,-8.356,-0.329,0.516,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.952Z,FOOT,487223,-0.579,-0.197,-0.081,0.787,-7.610,2.600,-7.550,-0.244,1.787,0.069,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.953Z,ARM,336204,0.465,-0.795,0.388,-0.030,8.180,-0.680,16.110,-8.436,-0.437,0.469,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.978Z,FOOT,487243,-0.573,-0.215,-0.096,0.785,-4.920,3.390,-7.360,-0.002,2.673,-0.936,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.978Z,FOOT,487263,-0.554,-0.238,-0.112,0.790,3.680,5.240,-4.440,0.700,2.902,-2.254,3,3,3,3,Hampelmanner
2026-03-01T21:05:25.979Z,ARM,336224,0.402,-0.829,0.388,0.006,7.750,-0.470,17.530,-7.871,-0.740,-0.057,3,3,0,3,Hampelmanner
2026-03-01T21:05:25.980Z,ARM,336244,0.342,-0.857,0.383,0.042,7.530,-0.720,17.870,-7.731,-0.879,-0.100,3,3,0,3,Hampelmanner
2026-03-01T21:05:26.005Z,FOOT,487283,-0.526,-0.260,-0.127,0.800,9.180,4.550,-4.010,0.892,2.784,-3.125,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.006Z,ARM,336264,0.282,-0.880,0.375,0.078,6.030,-1.870,17.940,-7.509,-1.143,0.147,3,3,0,3,Hampelmanner
2026-03-01T21:05:26.031Z,FOOT,487303,-0.497,-0.280,-0.142,0.809,13.700,5.950,-5.490,0.669,2.398,-2.954,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.032Z,FOOT,487323,-0.472,-0.296,-0.152,0.816,17.190,7.550,-8.030,0.939,1.872,-2.361,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.033Z,ARM,336284,0.221,-0.896,0.367,0.116,6.120,-3.010,17.620,-7.420,-1.216,0.497,3,3,0,3,Hampelmanner
2026-03-01T21:05:26.033Z,ARM,336304,0.161,-0.906,0.361,0.154,6.790,-3.550,17.350,-7.340,-1.251,0.746,3,3,0,3,Hampelmanner
2026-03-01T21:05:26.059Z,FOOT,487343,-0.455,-0.309,-0.154,0.821,16.810,6.120,-9.610,0.926,1.247,-1.160,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.065Z,ARM,336324,0.101,-0.909,0.357,0.191,4.410,-0.990,17.000,-6.613,-1.413,1.266,3,3,0,3,Hampelmanner
2026-03-01T21:05:26.084Z,FOOT,487363,-0.448,-0.318,-0.150,0.822,17.360,0.660,-4.980,1.092,0.416,-0.183,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.085Z,FOOT,487383,-0.435,-0.325,-0.156,0.825,-13.200,-17.160,10.800,-0.034,1.500,-1.319,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.091Z,ARM,336344,0.048,-0.906,0.354,0.227,2.570,0.240,16.870,-6.040,-1.489,1.289,3,3,0,3,Hampelmanner
2026-03-01T21:05:26.092Z,ARM,336364,0.007,-0.899,0.354,0.257,-0.750,9.250,15.300,-3.403,-1.441,1.170,3,3,0,3,Hampelmanner
2026-03-01T21:05:26.117Z,FOOT,487403,-0.421,-0.332,-0.166,0.827,4.960,-6.090,24.620,0.109,0.951,-2.034,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.138Z,ARM,336384,-0.015,-0.892,0.356,0.278,-0.320,13.520,15.280,-0.712,-1.264,0.639,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.144Z,FOOT,487423,-0.404,-0.335,-0.174,0.833,9.170,0.280,11.200,-0.091,0.713,-1.427,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.145Z,FOOT,487443,-0.398,-0.342,-0.187,0.831,-11.580,8.820,1.240,-0.674,1.583,-0.493,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.165Z,ARM,336404,-0.007,-0.888,0.358,0.287,-4.190,13.420,14.620,1.646,-1.239,-0.392,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.166Z,ARM,336424,0.015,-0.887,0.357,0.291,-19.040,17.690,10.590,1.811,-1.089,-1.922,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.191Z,FOOT,487463,-0.397,-0.346,-0.191,0.828,-8.190,11.300,-1.070,0.477,0.311,-0.830,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.192Z,ARM,336444,0.038,-0.892,0.342,0.294,-18.770,32.480,8.250,1.239,-0.855,-2.549,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.217Z,FOOT,487483,-0.381,-0.346,-0.183,0.838,-3.850,3.700,8.870,1.468,-0.646,-1.325,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.218Z,FOOT,487503,-0.380,-0.345,-0.171,0.841,-2.880,-1.890,18.380,0.941,-0.673,0.569,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.219Z,ARM,336464,0.050,-0.893,0.341,0.289,-5.750,18.590,10.970,2.250,0.713,3.118,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.220Z,ARM,336484,0.059,-0.882,0.378,0.275,-0.560,8.650,16.180,3.371,0.801,3.074,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.248Z,FOOT,487523,-0.394,-0.342,-0.158,0.838,0.530,-3.940,13.890,0.320,-0.996,2.086,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.249Z,ARM,336504,0.088,-0.876,0.400,0.253,-0.330,6.890,16.860,4.838,0.842,-0.552,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.274Z,FOOT,487543,-0.418,-0.335,-0.144,0.832,4.580,-4.810,8.820,-0.228,-1.509,2.860,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.275Z,FOOT,487563,-0.447,-0.321,-0.132,0.824,6.290,-6.750,5.180,-0.755,-1.941,3.085,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.276Z,ARM,336524,0.130,-0.878,0.402,0.224,0.130,4.240,17.140,5.700,1.193,-2.938,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.277Z,ARM,336544,0.181,-0.884,0.389,0.186,-2.130,4.030,18.710,5.848,1.408,-3.392,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.302Z,FOOT,487583,-0.473,-0.303,-0.122,0.818,-5.230,-8.130,-0.720,-0.980,-2.177,2.365,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.303Z,ARM,336564,0.227,-0.882,0.388,0.142,-0.780,-2.340,23.670,5.954,2.628,0.514,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.328Z,FOOT,487603,-0.490,-0.285,-0.117,0.815,-3.810,-8.440,-0.760,-1.086,-1.746,1.311,3,3,3,3,Hampelmanner
