timestamp,band,millis,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,sysCal,gyroCal,accelCal,magCal,label
2026-03-01T21:04:03.283Z,FOOT,404563,-0.502,-0.079,-0.095,0.856,-0.030,0.180,0.130,0.001,-0.008,0.003,3,3,3,3,Push ups
2026-03-01T21:04:03.296Z,ARM,253544,0.984,0.044,0.097,0.139,-0.110,0.030,-0.150,-0.015,0.015,-0.077,3,3,0,3,Push ups
2026-03-01T21:04:03.297Z,ARM,253564,0.985,0.044,0.097,0.139,-0.170,0.000,-0.140,-0.026,0.022,-0.076,3,3,0,3,Push ups
2026-03-01T21:04:03.311Z,FOOT,404583,-0.502,-0.079,-0.095,0.856,0.020,0.100,0.120,0.005,-0.002,-0.007,3,3,3,3,Push ups
2026-03-01T21:04:03.312Z,FOOT,404603,-0.502,-0.079,-0.095,0.856,-0.060,0.120,0.120,0.007,0.005,0.000,3,3,3,3,Push ups
2026-03-01T21:04:03.325Z,ARM,253584,0.985,0.043,0.098,0.138,-0.170,-0.080,-0.020,-0.025,0.025,-0.091,3,3,0,3,Push ups
2026-03-01T21:04:03.341Z,FOOT,404623,-0.502,-0.079,-0.095,0.856,-0.080,0.160,0.070,0.005,0.019,-0.010,3,3,3,3,Push ups
2026-03-01T21:04:03.352Z,ARM,253604,0.985,0.043,0.098,0.137,-0.110,-0.060,0.010,-0.015,0.032,-0.107,3,3,0,3,Push ups
2026-03-01T21:04:03.353Z,ARM,253624,0.985,0.043,0.098,0.136,-0.110,-0.020,-0.190,-0.011,0.031,-0.119,3,3,0,3,Push ups
2026-03-01T21:04:03.371Z,FOOT,404643,-0.502,-0.080,-0.095,0.856,-0.010,0.110,0.040,0.008,0.024,-0.017,3,3,3,3,Push ups
2026-03-01T21:04:03.372Z,FOOT,404663,-0.501,-0.080,-0.095,0.856,-0.050,0.140,0.060,0.007,0.029,-0.019,3,3,3,3,Push ups
2026-03-01T21:04:03.384Z,ARM,253644,0.985,0.042,0.099,0.135,-0.100,0.070,-0.180,-0.039,0.036,-0.105,3,3,0,3,Push ups
2026-03-01T21:04:03.401Z,FOOT,404683,-0.501,-0.080,-0.095,0.856,-0.040,0.110,0.070,0.001,0.041,-0.011,3,3,3,3,Push ups
2026-03-01T21:04:03.402Z,FOOT,404703,-0.501,-0.081,-0.096,0.856,-0.090,0.140,0.030,0.004,0.048,-0.009,3,3,3,3,Push ups
2026-03-01T21:04:03.414Z,ARM,253664,0.985,0.042,0.099,0.134,-0.140,0.070,-0.100,-0.062,0.014,-0.079,3,3,0,3,Push ups
