timestamp,band,millis,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,sysCal,gyroCal,accelCal,magCal,label
2026-03-01T21:03:29.171Z,FOOT,370443,-0.663,-0.083,-0.102,0.737,-0.110,0.190,0.030,-0.013,-0.001,0.003,3,3,3,3,Push ups
2026-03-01T21:03:29.172Z,FOOT,370463,-0.663,-0.083,-0.102,0.737,-0.110,0.140,0.010,-0.003,-0.010,-0.004,3,3,3,3,Push ups
2026-03-01T21:03:29.182Z,ARM,219424,0.968,-0.053,0.019,0.245,-0.420,-0.030,0.100,-0.212,0.009,-0.020,3,3,0,3,Push ups
2026-03-01T21:03:29.183Z,ARM,219444,0.968,-0.055,0.019,0.245,-0.500,-0.110,0.030,-0.254,0.015,-0.032,3,3,0,3,Push ups
2026-03-01T21:03:29.201Z,FOOT,370483,-0.663,-0.083,-0.102,0.737,0.010,0.000,0.090,0.017,-0.015,-0.017,3,3,3,3,Push ups
2026-03-01T21:03:29.211Z,ARM,219464,0.968,-0.058,0.019,0.244,-0.580,-0.240,-0.010,-0.278,0.023,-0.051,3,3,0,3,Push ups
2026-03-01T21:03:29.231Z,FOOT,370503,-0.663,-0.083,-0.102,0.737,0.000,-0.040,0.040,0.024,-0.015,0.011,3,3,3,3,Push ups
2026-03-01T21:03:29.231Z,FOOT,370523,-0.663,-0.083,-0.102,0.737,-0.030,0.070,0.040,0.035,-0.014,0.029,3,3,3,3,Push ups
2026-03-01T21:03:29.243Z,ARM,219484,0.968,-0.061,0.019,0.244,-0.620,-0.220,-0.090,-0.328,0.040,-0.117,3,3,0,3,Push ups
2026-03-01T21:03:29.244Z,ARM,219504,0.968,-0.065,0.019,0.242,-0.690,-0.180,-0.140,-0.349,0.049,-0.146,3,3,0,3,Push ups
2026-03-01T21:03:29.261Z,FOOT,370543,-0.663,-0.084,-0.101,0.737,0.010,0.030,0.030,0.047,-0.023,0.033,3,3,3,3,Push ups
2026-03-01T21:03:29.272Z,ARM,219524,0.968,-0.069,0.020,0.241,-0.640,-0.140,0.070,-0.416,0.049,-0.165,3,3,0,3,Push ups
2026-03-01T21:03:29.291Z,FOOT,370563,-0.664,-0.084,-0.101,0.736,-0.060,0.120,0.060,0.061,-0.017,0.035,3,3,3,3,Push ups
2026-03-01T21:03:29.291Z,FOOT,370583,-0.664,-0.084,-0.100,0.736,-0.050,-0.010,-0.030,0.085,-0.019,0.041,3,3,3,3,Push ups
2026-03-01T21:03:29.302Z,ARM,219544,0.968,-0.074,0.020,0.240,-0.600,-0.110,0.140,-0.466,0.046,-0.135,3,3,0,3,Push ups
2026-03-01T21:03:29.304Z,ARM,219564,0.968,-0.079,0.020,0.239,-0.460,0.080,0.220,-0.492,0.032,-0.115,3,3,0,3,Push ups
2026-03-01T21:03:29.320Z,FOOT,370603,-0.664,-0.085,-0.099,0.736,0.030,-0.080,0.080,0.101,-0.026,0.063,3,3,3,3,Push ups
2026-03-01T21:03:29.331Z,ARM,219584,0.967,-0.083,0.019,0.238,-0.090,0.270,0.280,-0.553,-0.036,0.035,3,3,0,3,Push ups
2026-03-01T21:03:29.332Z,ARM,219604,0.967,-0.089,0.018,0.239,-0.370,0.410,0.260,-0.574,-0.060,0.140,3,3,0,3,Push ups
2026-03-01T21:03:29.351Z,FOOT,370623,-0.665,-0.085,-0.098,0.736,0.030,-0.040,0.040,0.106,-0.027,0.097,3,3,3,3,Push ups
2026-03-01T21:03:29.351Z,FOOT,370643,-0.666,-0.086,-0.097,0.735,-0.120,0.000,-0.030,0.127,-0.027,0.109,3,3,3,3,Push ups
2026-03-01T21:03:29.362Z,ARM,219624,0.966,-0.094,0.016,0.242,-0.670,0.320,0.050,-0.700,-0.057,0.328,3,3,0,3,Push ups
2026-03-01T21:03:29.381Z,FOOT,370663,-0.666,-0.087,-0.096,0.735,0.050,0.000,0.170,0.158,-0.025,0.091,3,3,3,3,Push ups
2026-03-01T21:03:29.392Z,ARM,219644,0.964,-0.101,0.014,0.245,-0.520,0.360,0.070,-0.728,-0.055,0.313,3,3,0,3,Push ups
2026-03-01T21:03:29.392Z,ARM,219664,0.963,-0.108,0.012,0.247,-0.610,0.400,0.190,-0.723,-0.055,0.304,3,3,0,3,Push ups
2026-03-01T21:03:29.411Z,FOOT,370683,-0.667,-0.088,-0.094,0.734,-0.150,0.070,0.040,0.161,-0.019,0.134,3,3,3,3,Push ups
2026-03-01T21:03:29.411Z,FOOT,370703,-0.668,-0.089,-0.093,0.733,0.230,-0.240,0.280,0.196,-0.003,0.122,3,3,3,3,Push ups
2026-03-01T21:03:29.422Z,ARM,219684,0.961,-0.114,0.010,0.250,-1.010,0.190,0.000,-0.659,0.035,0.131,3,3,0,3,Push ups
2026-03-01T21:03:29.442Z,FOOT,370723,-0.669,-0.091,-0.091,0.732,-0.080,0.260,0.160,0.188,0.025,0.180,3,3,3,3,Push ups
2026-03-01T21:03:29.454Z,ARM,219704,0.961,-0.120,0.009,0.251,-1.150,-0.350,0.040,-0.646,0.075,0.036,3,3,0,3,Push ups
2026-03-01T21:03:29.471Z,FOOT,370743,-0.670,-0.092,-0.090,0.731,-0.200,0.300,0.390,0.204,0.033,0.203,3,3,3,3,Push ups
2026-03-01T21:03:29.471Z,FOOT,370763,-0.671,-0.094,-0.088,0.730,-0.080,-0.080,0.090,0.236,0.022,0.230,3,3,3,3,Push ups
2026-03-01T21:03:29.483Z,ARM,219724,0.960,-0.127,0.009,0.248,-1.060,-0.190,0.260,-0.681,0.156,-0.417,3,3,0,3,Push ups
2026-03-01T21:03:29.484Z,ARM,219744,0.961,-0.133,0.008,0.244,-1.120,0.130,0.710,-0.641,0.223,-0.565,3,3,0,3,Push ups
2026-03-01T21:03:29.501Z,FOOT,370783,-0.673,-0.096,-0.086,0.729,0.020,-0.040,0.040,0.259,0.000,0.256,3,3,3,3,Push ups
2026-03-01T21:03:29.513Z,ARM,219764,0.961,-0.140,0.008,0.236,-1.340,0.610,0.850,-0.626,0.253,-0.557,3,3,0,3,Push ups
2026-03-01T21:03:29.531Z,FOOT,370803,-0.675,-0.098,-0.084,0.727,-0.290,0.360,0.280,0.277,-0.026,0.302,3,3,3,3,Push ups
